week_start_sat,week_start_mon,week_end,deaths_total,tasmax_mean_weekly_degC,tasmax_max_weekly_degC,year,month,week_of_year,quarter,season,temp_range_weekly,IsSurge
2016-09-03,2016-09-05,2016-09-09,9399.0,19.869487468037292,22.499111294501045,2016,9,36,3,Autumn,2.629623826463753,0
2016-09-10,2016-09-12,2016-09-16,9124.0,19.980124118801687,22.83513579897845,2016,9,37,3,Autumn,2.855011680176762,0
2016-09-17,2016-09-19,2016-09-23,8945.0,17.046478008664213,18.015240363104056,2016,9,38,3,Autumn,0.9687623544398427,0
2016-09-24,2016-09-26,2016-09-30,8994.0,16.649457349621116,19.20598056771898,2016,9,39,3,Autumn,2.5565232180978654,0
2016-10-01,2016-10-03,2016-10-07,9291.0,14.894476798580104,16.446159435813115,2016,10,40,4,Autumn,1.5516826372330108,0
2016-10-08,2016-10-10,2016-10-14,9719.0,13.113461546895223,14.442408385956751,2016,10,41,4,Autumn,1.328946839061528,0
2016-10-15,2016-10-17,2016-10-21,9768.0,12.939422763165252,14.213582891783735,2016,10,42,4,Autumn,1.2741601286184832,0
2016-10-22,2016-10-24,2016-10-28,9724.0,12.473432433419324,14.125837213146106,2016,10,43,4,Autumn,1.6524047797267816,0
2016-10-29,2016-10-31,2016-11-04,10152.0,11.75435442732632,14.509121191797512,2016,10,44,4,Autumn,2.754766764471192,0
2016-11-05,2016-11-07,2016-11-11,10470.0,7.5778522943283795,9.992810061928688,2016,11,45,4,Autumn,2.414957767600309,0
2016-11-12,2016-11-14,2016-11-18,10694.0,10.066300342837996,13.570986071994852,2016,11,46,4,Autumn,3.504685729156856,0
2016-11-19,2016-11-21,2016-11-25,10603.0,6.68564097772533,7.762571416946476,2016,11,47,4,Autumn,1.0769304392211456,0
2016-11-26,2016-11-28,2016-12-02,10439.0,7.512830865409793,8.248169554839885,2016,11,48,4,Autumn,0.7353386894300922,0
2016-12-03,2016-12-05,2016-12-09,11223.0,9.673565620622114,13.32160153905952,2016,12,49,4,Winter,3.6480359184374063,0
2016-12-10,2016-12-12,2016-12-16,10533.0,9.89677885976919,11.222135016606783,2016,12,50,4,Winter,1.325356156837593,0
2016-12-17,2016-12-19,2016-12-23,11493.0,8.190201739410151,9.999633753913912,2016,12,51,4,Winter,1.809432014503761,1
2016-12-24,2016-12-26,2016-12-30,8003.0,8.689460980411676,12.302738244900231,2016,12,52,4,Winter,3.6132772644885556,0
2016-12-31,2017-01-02,2017-01-06,11991.0,7.707690162719433,8.982285214535901,2017,1,1,1,Winter,1.2745950518164681,1
2017-01-07,2017-01-09,2017-01-13,13715.0,7.487705633400949,10.163262421528591,2017,1,2,1,Winter,2.6755567881276425,1
2017-01-14,2017-01-16,2017-01-20,13610.0,7.270358037020029,8.51221031456531,2017,1,3,1,Winter,1.2418522775452816,1
2017-01-21,2017-01-23,2017-01-27,12877.0,5.710872647999187,8.595398092674847,2017,1,4,1,Winter,2.88452544467566,1
2017-01-28,2017-01-30,2017-02-03,12485.0,8.473477657954865,10.677378336515158,2017,1,5,1,Winter,2.2039006785602933,1
2017-02-04,2017-02-06,2017-02-10,12269.0,5.241607485017672,7.254133521753656,2017,2,6,1,Winter,2.0125260367359834,1
2017-02-11,2017-02-13,2017-02-17,11644.0,7.760258623775158,10.514132680123565,2017,2,7,1,Winter,2.7538740563484065,1
2017-02-18,2017-02-20,2017-02-24,11794.0,10.165658560447715,12.866374608571606,2017,2,8,1,Winter,2.7007160481238905,1
2017-02-25,2017-02-27,2017-03-03,11248.0,8.03599205323728,9.797873108371313,2017,2,9,1,Winter,1.7618810551340331,0
2017-03-04,2017-03-06,2017-03-10,11077.0,9.830932168303258,11.841244938411636,2017,3,10,1,Spring,2.010312770108378,0
2017-03-11,2017-03-13,2017-03-17,10697.0,11.849799569306416,13.262819061008017,2017,3,11,1,Spring,1.4130194917016006,0
2017-03-18,2017-03-20,2017-03-24,10325.0,9.897585685038296,11.908498856059753,2017,3,12,1,Spring,2.010913171021457,0
2017-03-25,2017-03-27,2017-03-31,10027.0,14.021162741861314,16.053939524715453,2017,3,13,1,Spring,2.032776782854139,0
2017-04-01,2017-04-03,2017-04-07,9939.0,12.86689607305726,13.429875284877276,2017,4,14,2,Spring,0.5629792118200161,0
2017-04-08,2017-04-10,2017-04-14,8493.0,13.32796910384,17.255978192073236,2017,4,15,2,Spring,3.928009088233237,0
2017-04-15,2017-04-17,2017-04-21,9644.0,11.830496352917546,13.57597905852677,2017,4,16,2,Spring,1.7454827056092235,0
2017-04-22,2017-04-24,2017-04-28,10908.0,10.791526317622395,12.959433815261368,2017,4,17,2,Spring,2.167907497638973,0
2017-04-29,2017-05-01,2017-05-05,9064.0,14.001684102616958,15.2707426702796,2017,5,18,2,Spring,1.2690585676626416,0
2017-05-06,2017-05-08,2017-05-12,10693.0,15.09584543612434,17.737960249419537,2017,5,19,2,Spring,2.642114813295196,0
2017-05-13,2017-05-15,2017-05-19,10288.0,15.889258665281655,17.78758189685352,2017,5,20,2,Spring,1.8983232315718652,0
2017-05-20,2017-05-22,2017-05-26,10040.0,19.867536510086158,24.766267684870662,2017,5,21,2,Spring,4.898731174784505,0
2017-05-27,2017-05-29,2017-06-02,8332.0,18.887134472429317,21.593517541808296,2017,5,22,2,Spring,2.7063830693789797,0
2017-06-03,2017-06-05,2017-06-09,9766.0,16.04977786271191,17.705026845831195,2017,6,23,2,Summer,1.6552489831192858,0
2017-06-10,2017-06-12,2017-06-16,9367.0,18.825546449598058,21.31611791909418,2017,6,24,2,Summer,2.490571469496121,0
2017-06-17,2017-06-19,2017-06-23,9627.0,22.570632093284456,25.12824374277432,2017,6,25,2,Summer,2.557611649489864,0
2017-06-24,2017-06-26,2017-06-30,9334.0,16.334944716966753,17.78572724548903,2017,6,26,2,Summer,1.4507825285222786,0
2017-07-01,2017-07-03,2017-07-07,9263.0,19.75723952309247,22.96485650335245,2017,7,27,3,Summer,3.2076169802599814,0
2017-07-08,2017-07-10,2017-07-14,9376.0,19.02422043054925,20.33857468986452,2017,7,28,3,Summer,1.3143542593152695,0
2017-07-15,2017-07-17,2017-07-21,9113.0,20.330876556391527,24.11358196018861,2017,7,29,3,Summer,3.7827054037970846,0
2017-07-22,2017-07-24,2017-07-28,8882.0,18.78029019421848,20.092839532649787,2017,7,30,3,Summer,1.3125493384313067,0
2017-07-29,2017-07-31,2017-08-04,8941.0,18.205067614769465,18.473291968737502,2017,7,31,3,Summer,0.2682243539680371,0
2017-08-05,2017-08-07,2017-08-11,8743.0,18.147604471354658,18.348772736830686,2017,8,32,3,Summer,0.20116826547602784,0
2017-08-12,2017-08-14,2017-08-18,8545.0,18.090141327939854,18.224253504923873,2017,8,33,3,Summer,0.13411217698401856,0
2017-08-19,2017-08-21,2017-08-25,8347.0,18.032678184525047,18.099734273017056,2017,8,34,3,Summer,0.06705608849200928,0
2017-08-26,2017-08-28,2017-09-01,8149.0,17.97521504111024,17.97521504111024,2017,8,35,3,Summer,0.0,0
2017-09-02,2017-09-04,2017-09-08,9497.0,17.180445689754052,18.828439438116437,2017,9,36,3,Autumn,1.647993748362385,0
2017-09-09,2017-09-11,2017-09-15,9454.0,15.127553550996184,16.266547348170523,2017,9,37,3,Autumn,1.1389937971743382,0
2017-09-16,2017-09-18,2017-09-22,9534.0,15.162139496194452,16.375217875361532,2017,9,38,3,Autumn,1.2130783791670794,0
2017-09-23,2017-09-25,2017-09-29,9689.0,16.96142620246512,17.445354120787396,2017,9,39,3,Autumn,0.48392791832227644,0
2017-09-30,2017-10-02,2017-10-06,9778.0,14.461070570357364,16.10794198322046,2017,10,40,4,Autumn,1.6468714128630957,0
2017-10-07,2017-10-09,2017-10-13,9940.0,15.41642492084816,17.54461364578199,2017,10,41,4,Autumn,2.12818872493383,0
2017-10-14,2017-10-16,2017-10-20,10031.0,15.190635514470667,17.552625589520677,2017,10,42,4,Autumn,2.3619900750500094,0
2017-10-21,2017-10-23,2017-10-27,9739.0,13.772432515306091,15.370069044181225,2017,10,43,4,Autumn,1.5976365288751335,0
2017-10-28,2017-10-30,2017-11-03,9984.0,12.304743879695176,13.994470911730968,2017,10,44,4,Autumn,1.6897270320357922,0
2017-11-04,2017-11-06,2017-11-10,10122.5,10.672732393370717,11.940027667397562,2017,11,45,4,Autumn,1.2672952740268446,0
2017-11-11,2017-11-13,2017-11-17,10261.0,9.04072090704626,9.885584423064156,2017,11,46,4,Autumn,0.8448635160178952,0
2017-11-18,2017-11-20,2017-11-24,10399.5,7.408709420721802,7.83114117873075,2017,11,47,4,Autumn,0.4224317580089476,0
2017-11-25,2017-11-27,2017-12-01,10538.0,5.776697934397344,5.776697934397344,2017,11,48,4,Autumn,0.0,0
2017-12-02,2017-12-04,2017-12-08,10781.0,8.08244337021731,11.759400258042987,2017,12,49,4,Winter,3.6769568878256766,0
2017-12-09,2017-12-11,2017-12-15,11217.0,3.958860147382988,5.776438691300279,2017,12,50,4,Winter,1.817578543917291,0
2017-12-16,2017-12-18,2017-12-22,12517.0,8.904148490358422,10.57428236448546,2017,12,51,4,Winter,1.670133874127039,1
2017-12-23,2017-12-25,2017-12-29,8487.0,6.810170568569174,10.410390167808997,2017,12,52,4,Winter,3.6002195992398223,0
2017-12-30,2018-01-01,2018-01-05,12723.0,7.987852419181801,9.703918772854056,2018,1,1,1,Winter,1.7160663536722556,1
2018-01-06,2018-01-08,2018-01-12,15050.0,5.106174359220488,6.722114739742901,2018,1,2,1,Winter,1.6159403805224128,1
2018-01-13,2018-01-15,2018-01-19,14256.0,5.884818825190772,8.001282887838865,2018,1,3,1,Winter,2.1164640626480935,1
2018-01-20,2018-01-22,2018-01-26,13935.0,7.7917961703765,11.027006342590994,2018,1,4,1,Winter,3.2352101722144937,1
2018-01-27,2018-01-29,2018-02-02,13285.0,7.340281560464611,11.35759049815845,2018,1,5,1,Winter,4.017308937693839,1
2018-02-03,2018-02-05,2018-02-09,12495.0,4.536657662203722,6.636588092131338,2018,2,6,1,Winter,2.099930429927616,1
2018-02-10,2018-02-12,2018-02-16,12246.0,6.018045828915311,8.400756097578082,2018,2,7,1,Winter,2.3827102686627706,1
2018-02-17,2018-02-19,2018-02-23,12142.0,7.323100233713155,10.096664904079796,2018,2,8,1,Winter,2.7735646703666417,1
2018-02-24,2018-02-26,2018-03-02,10854.0,0.9579054053897148,5.070786808582578,2018,2,9,1,Winter,4.112881403192863,0
2018-03-03,2018-03-05,2018-03-09,12997.0,6.215212682842692,8.780274547877148,2018,3,10,1,Spring,2.5650618650344565,1
2018-03-10,2018-03-12,2018-03-16,12788.0,8.958753883143956,9.887099284704345,2018,3,11,1,Spring,0.9283454015603887,1
2018-03-17,2018-03-19,2018-03-23,11913.0,6.007926221601832,9.39331459490935,2018,3,12,1,Spring,3.385388373307518,1
2018-03-24,2018-03-26,2018-03-30,9941.0,8.80102612402425,10.372447260278058,2018,3,13,1,Spring,1.5714211362538073,0
2018-03-31,2018-04-02,2018-04-06,10794.0,7.480559025291914,11.763417072603367,2018,4,14,2,Spring,4.2828580473114535,0
2018-04-07,2018-04-09,2018-04-13,12301.0,10.357008972412151,12.136071224828004,2018,4,15,2,Spring,1.7790622524158533,1
2018-04-14,2018-04-16,2018-04-20,11223.0,16.136341979556697,20.43782010064004,2018,4,16,2,Spring,4.301478121083342,0
2018-04-21,2018-04-23,2018-04-27,10306.0,13.312766299832832,19.03118188283568,2018,4,17,2,Spring,5.718415583002846,0
2018-04-28,2018-04-30,2018-05-04,10153.0,11.627222297397244,16.095939834868375,2018,4,18,2,Spring,4.4687175374711305,0
2018-05-05,2018-05-07,2018-05-11,8624.0,17.242833750571286,21.573681662929317,2018,5,19,2,Spring,4.330847912358031,0
2018-05-12,2018-05-14,2018-05-18,10141.0,16.17371193104725,18.59787825653516,2018,5,20,2,Spring,2.42416632548791,0
2018-05-19,2018-05-21,2018-05-25,9636.0,18.245835795448237,19.01705950625675,2018,5,21,2,Spring,0.7712237108085134,0
2018-05-26,2018-05-28,2018-06-01,8147.0,21.50657140662254,22.862213169810197,2018,5,22,2,Spring,1.3556417631876556,0
2018-06-02,2018-06-04,2018-06-08,9950.0,19.49355683090975,21.581946631621637,2018,6,23,2,Summer,2.0883898007118873,0
2018-06-09,2018-06-11,2018-06-15,9343.0,18.48708973973348,19.972775421148587,2018,6,24,2,Summer,1.4856856814151058,0
2018-06-16,2018-06-18,2018-06-22,9256.0,17.58555509530193,18.57454726934275,2018,6,25,2,Summer,0.9889921740408205,0
2018-06-23,2018-06-25,2018-06-29,9212.0,24.124731789410028,26.4798569326442,2018,6,26,2,Summer,2.355125143234172,0
2018-06-30,2018-07-02,2018-07-06,9258.0,24.339718289846445,24.814370884935133,2018,7,27,3,Summer,0.4746525950886884,0
2018-07-07,2018-07-09,2018-07-13,9293.0,22.34282906289953,25.2525965786576,2018,7,28,3,Summer,2.9097675157580696,0
2018-07-14,2018-07-16,2018-07-20,9127.0,22.052402803544577,23.75440476460978,2018,7,29,3,Summer,1.7020019610652035,0
2018-07-21,2018-07-23,2018-07-27,9141.0,24.39154633809741,27.25547887769396,2018,7,30,3,Summer,2.8639325395965507,0
2018-07-28,2018-07-30,2018-08-03,9161.0,21.113581888211375,23.770239523129188,2018,7,31,3,Summer,2.6566576349178135,0
2018-08-04,2018-08-06,2018-08-10,9319.0,20.851321062729003,23.54365975026284,2018,8,32,3,Summer,2.6923386875338373,0
2018-08-11,2018-08-13,2018-08-17,8830.0,19.09727086024568,20.56487904811559,2018,8,33,3,Summer,1.46760818786991,0
2018-08-18,2018-08-20,2018-08-24,8978.0,19.0282009305817,21.391671244352608,2018,8,34,3,Summer,2.3634703137709074,0
2018-08-25,2018-08-27,2018-08-31,7865.0,17.093606900686208,19.151458199279293,2018,8,35,3,Summer,2.0578512985930857,0
2018-09-01,2018-09-03,2018-09-07,9445.0,18.16614665164945,21.480589085700775,2018,9,36,3,Autumn,3.314442434051326,0
2018-09-08,2018-09-10,2018-09-14,9191.0,16.414341312289555,17.99219106543225,2018,9,37,3,Autumn,1.5778497531426972,0
2018-09-15,2018-09-17,2018-09-21,9305.0,16.99529162509951,19.657399345636684,2018,9,38,3,Autumn,2.662107720537172,0
2018-09-22,2018-09-24,2018-09-28,9150.0,14.919539163138538,18.64024435726604,2018,9,39,3,Autumn,3.720705194127504,0
2018-09-29,2018-10-01,2018-10-05,9503.0,14.233087927488189,16.12862662155903,2018,10,40,4,Autumn,1.89553869407084,0
2018-10-06,2018-10-08,2018-10-12,9649.0,15.68881306723843,20.21144916944517,2018,10,41,4,Autumn,4.522636102206741,0
2018-10-13,2018-10-15,2018-10-19,9864.0,14.107383375867457,17.6825695395132,2018,10,42,4,Autumn,3.5751861636457427,0
2018-10-20,2018-10-22,2018-10-26,9603.0,13.00085674625434,16.02319590593862,2018,10,43,4,Autumn,3.0223391596842806,0
2018-10-27,2018-10-29,2018-11-02,9529.0,9.151939131705744,11.580090029130584,2018,10,44,4,Autumn,2.4281508974248407,0
2018-11-03,2018-11-05,2018-11-09,10151.0,12.04340481333772,13.237832501611791,2018,11,45,4,Autumn,1.1944276882740716,0
2018-11-10,2018-11-12,2018-11-16,10193.0,11.942276015345987,13.371817151363455,2018,11,46,4,Autumn,1.429541136017468,0
2018-11-17,2018-11-19,2018-11-23,9957.0,7.535175542973174,10.066273388984984,2018,11,47,4,Autumn,2.53109784601181,0
2018-11-24,2018-11-26,2018-11-30,10033.0,9.026078317835388,13.02107290545588,2018,11,48,4,Autumn,3.994994587620491,0
2018-12-01,2018-12-03,2018-12-07,10287.0,9.472902151658037,11.70177064282724,2018,12,49,4,Winter,2.2288684911692034,0
2018-12-08,2018-12-10,2018-12-14,10550.0,6.897541951826151,9.344422007377714,2018,12,50,4,Winter,2.4468800555515635,0
2018-12-15,2018-12-17,2018-12-21,11116.0,8.253081153685873,10.003043827867758,2018,12,51,4,Winter,1.7499626741818854,0
2018-12-22,2018-12-24,2018-12-28,7131.0,8.750958840393912,10.253074509942795,2018,12,52,4,Winter,1.5021156695488838,0
2018-12-29,2018-12-31,2019-01-04,10955.0,10.346313302181697,10.929641446248034,2018,12,1,4,Winter,0.5833281440663374,0
2019-01-05,2019-01-07,2019-01-11,11040.5,8.377314592851056,8.814810700900809,2019,1,2,1,Winter,0.4374961080497535,0
2019-01-12,2019-01-14,2019-01-18,11126.0,6.408315883520416,6.699979955553584,2019,1,3,1,Winter,0.2916640720331678,0
2019-01-19,2019-01-21,2019-01-25,11211.5,4.439317174189775,4.5851492102063585,2019,1,4,1,Winter,0.1458320360165839,0
2019-01-26,2019-01-28,2019-02-01,11297.0,2.470318464859134,2.470318464859134,2019,1,5,1,Winter,0.0,0
2019-02-02,2019-02-04,2019-02-08,11660.0,7.449166199123328,9.611143453597252,2019,2,6,1,Winter,2.161977254473925,1
2019-02-09,2019-02-11,2019-02-15,11824.0,9.65618373470627,12.578174380333373,2019,2,7,1,Winter,2.921990645627103,1
